observation_id,crawl_id,dataset_version,domain_id,source_url,canonical_url,observed_at,page_role,browser_rendered,http_status_code,response_latency_ms,is_reachable,tls_valid,tls_version,certificate_expiry_days,axe_violations_count,critical_violations,serious_violations,moderate_violations,minor_violations,accessibility_score,has_missing_alts,lcp_ms,cls,fcp_ms,ttfb_ms,page_weight_bytes,lighthouse_performance_score,detected_primary_language,is_multilingual,dom_node_count,links_count,forms_count,has_https,has_hsts,has_csp,security_headers_score,website_category,architecture_type,is_validated
obs-57a0847c5e06,crawl-master-20260809-190429,0.1.0,dom-ea87ad279c,https://kutch.nic.in,https://kutch.nic.in,2026-08-09T19:33:52.603497+00:00,homepage,True,502,412.12173300027644,False,False,,,0,0,0,0,0,,False,741.8,0.01,494.5,412.12173300027644,0,85.2,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-90a7095c76ac,crawl-master-20260809-190429,0.1.0,dom-052ed0d492,https://morbi.nic.in,https://morbi.nic.in,2026-08-09T19:33:59.096757+00:00,homepage,True,200,5621.914585000013,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10437.4,0.05,6746.3,5621.914585000013,161863,10.0,en,True,795,132,1,True,False,False,0.0,district_administration,angular_spa,True
obs-b352e28d04f7,crawl-master-20260809-190429,0.1.0,dom-b98340c44c,https://jaipur.nic.in,https://jaipur.nic.in,2026-08-09T19:34:00.167881+00:00,homepage,True,502,728.4870060002504,False,False,,,0,0,0,0,0,,False,1311.3,0.01,874.2,728.4870060002504,0,73.8,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-13399001286c,crawl-master-20260809-190429,0.1.0,dom-9503b4adbb,https://jodhpur.nic.in,https://jodhpur.nic.in,2026-08-09T19:34:00.906346+00:00,homepage,True,502,681.7291190000105,False,False,,,0,0,0,0,0,,False,1227.1,0.01,818.1,681.7291190000105,0,75.5,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-70441a0cc643,crawl-master-20260809-190429,0.1.0,dom-e58da2e6ef,https://kota.nic.in,https://kota.nic.in,2026-08-09T19:34:01.935783+00:00,homepage,True,502,689.6478719991137,False,False,,,0,0,0,0,0,,False,1241.4,0.01,827.6,689.6478719991137,0,75.2,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-5785f8e0f4f7,crawl-master-20260809-190429,0.1.0,dom-3ef6d792e1,https://bikaner.nic.in,https://bikaner.nic.in,2026-08-09T19:34:02.702228+00:00,homepage,True,502,407.7400249998391,False,False,,,0,0,0,0,0,,False,733.9,0.01,489.3,407.7400249998391,0,85.3,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-ac4cbcd875dd,crawl-master-20260809-190429,0.1.0,dom-7c6f808df1,https://ajmer.nic.in,https://ajmer.nic.in,2026-08-09T19:34:03.740116+00:00,homepage,True,502,684.9238020004123,False,False,,,0,0,0,0,0,,False,1232.9,0.01,821.9,684.9238020004123,0,75.3,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-4a0f20cf709c,crawl-master-20260809-190429,0.1.0,dom-dee35af9d6,https://udaipur.nic.in,https://udaipur.nic.in,2026-08-09T19:34:04.786452+00:00,homepage,True,502,712.485772999571,False,False,,,0,0,0,0,0,,False,1282.5,0.01,855.0,712.485772999571,0,74.3,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-3361f51c9e31,crawl-master-20260809-190429,0.1.0,dom-c0607ff0ac,https://bhilwara.nic.in,https://bhilwara.nic.in,2026-08-09T19:34:05.567176+00:00,homepage,True,502,727.2599710004215,False,False,,,0,0,0,0,0,,False,1309.1,0.01,872.7,727.2599710004215,0,73.8,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-eaf3285ddfe3,crawl-master-20260809-190429,0.1.0,dom-d310974fb0,https://alwar.nic.in,https://alwar.nic.in,2026-08-09T19:34:06.641010+00:00,homepage,True,502,690.4334990003917,False,False,,,0,0,0,0,0,,False,1242.8,0.01,828.5,690.4334990003917,0,75.1,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-ffb3c2ebaba1,crawl-master-20260809-190429,0.1.0,dom-7d377ba03e,https://sikar.nic.in,https://sikar.nic.in,2026-08-09T19:34:07.428626+00:00,homepage,True,502,678.0582330002289,False,False,,,0,0,0,0,0,,False,1220.5,0.01,813.7,678.0582330002289,0,75.6,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-8aae1f52ef73,crawl-master-20260809-190429,0.1.0,dom-75e0d93500,https://bharatpur.nic.in,https://bharatpur.nic.in,2026-08-09T19:34:08.198524+00:00,homepage,True,502,417.1774490005191,False,False,,,0,0,0,0,0,,False,750.9,0.01,500.6,417.1774490005191,0,85.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-ef3fb99ec675,crawl-master-20260809-190429,0.1.0,dom-c505e0a60a,https://pali.nic.in,https://pali.nic.in,2026-08-09T19:34:08.975212+00:00,homepage,True,502,722.8212360005273,False,False,,,0,0,0,0,0,,False,1301.1,0.01,867.4,722.8212360005273,0,74.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-f5b422a74c5b,crawl-master-20260809-190429,0.1.0,dom-170187bb20,https://chittorgarh.nic.in,https://chittorgarh.nic.in,2026-08-09T19:34:09.729188+00:00,homepage,True,502,396.8115150000813,False,False,,,0,0,0,0,0,,False,714.3,0.01,476.2,396.8115150000813,0,85.7,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-7ce0fc404baf,crawl-master-20260809-190429,0.1.0,dom-ded25b239e,https://bhopal.nic.in,https://bhopal.nic.in,2026-08-09T19:34:19.038776+00:00,homepage,True,200,7440.733168999941,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,13873.3,0.05,8928.9,7440.733168999941,237709,10.0,hi,True,1200,178,1,True,False,False,0.0,district_administration,angular_spa,True
obs-471015f560b2,crawl-master-20260809-190429,0.1.0,dom-888fb8c6a0,https://indore.nic.in,https://indore.nic.in,2026-08-09T19:34:24.809069+00:00,homepage,True,200,4849.734432000332,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,9186.7,0.05,5819.7,4849.734432000332,214360,10.0,hi,True,1143,197,1,True,False,False,0.0,district_administration,angular_spa,True
obs-59798cc394b7,crawl-master-20260809-190429,0.1.0,dom-92203247a5,https://gwalior.nic.in,https://gwalior.nic.in,2026-08-09T19:34:30.449630+00:00,homepage,True,200,4725.185132000661,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,8916.9,0.05,5670.2,4725.185132000661,209377,10.0,hi,True,1029,164,1,True,False,False,0.0,district_administration,angular_spa,True
obs-d30f36def3b1,crawl-master-20260809-190429,0.1.0,dom-fa25af2240,https://jabalpur.nic.in,https://jabalpur.nic.in,2026-08-09T19:34:38.344315+00:00,homepage,True,200,6081.1890280001535,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,11382.1,0.05,7297.4,6081.1890280001535,210430,10.0,hi,True,1090,158,1,True,False,False,0.0,district_administration,angular_spa,True
obs-ed487f2aa166,crawl-master-20260809-190429,0.1.0,dom-8049cb3934,https://ujjain.nic.in,https://ujjain.nic.in,2026-08-09T19:34:44.849342+00:00,homepage,True,200,4653.072045000044,True,True,TLSv1.3,49.0,2,0,1,0,1,93.0,True,8875.5,0.05,5583.7,4653.072045000044,227216,10.0,hi,True,1250,223,1,True,False,False,0.0,district_administration,angular_spa,True
obs-2ea93c54704b,crawl-master-20260809-190429,0.1.0,dom-e28832140d,https://sagar.nic.in,https://sagar.nic.in,2026-08-09T19:34:53.780774+00:00,homepage,True,200,5783.8933570001245,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10873.0,0.05,6940.7,5783.8933570001245,222699,10.0,hi,True,1155,177,1,True,False,False,0.0,district_administration,angular_spa,True
obs-167bd7e43d1d,crawl-master-20260809-190429,0.1.0,dom-f9e4bff292,https://rewa.nic.in,https://rewa.nic.in,2026-08-09T19:35:00.909302+00:00,homepage,True,200,5018.120713999451,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,9489.4,0.05,6021.7,5018.120713999451,221213,10.0,hi,True,1142,183,1,True,False,False,0.0,district_administration,angular_spa,True
obs-11e6fd11956b,crawl-master-20260809-190429,0.1.0,dom-51b3c6244c,https://satna.nic.in,https://satna.nic.in,2026-08-09T19:35:07.546875+00:00,homepage,True,200,4701.283814999442,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,8876.7,0.05,5641.5,4701.283814999442,202268,10.0,hi,True,1036,158,1,True,True,True,100.0,district_administration,angular_spa,True
obs-b637ffd2819c,crawl-master-20260809-190429,0.1.0,dom-a6b75d6839,https://ratlam.nic.in,https://ratlam.nic.in,2026-08-09T19:35:14.207651+00:00,homepage,True,200,5694.490502000008,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10742.1,0.05,6833.4,5694.490502000008,229058,10.0,hi,True,1230,186,1,True,False,False,0.0,district_administration,angular_spa,True
obs-9638d731069e,crawl-master-20260809-190429,0.1.0,dom-cfbc1a6a43,https://chhindwara.nic.in,https://chhindwara.nic.in,2026-08-09T19:35:21.419501+00:00,homepage,True,200,5024.928990999797,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,9522.9,0.05,6029.9,5024.928990999797,240063,10.0,hi,True,1195,203,1,True,True,True,100.0,district_administration,angular_spa,True
obs-326cde69e772,crawl-master-20260809-190429,0.1.0,dom-7f0e679749,https://patna.nic.in,https://patna.nic.in,2026-08-09T19:35:28.784663+00:00,homepage,True,200,5431.240741000693,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10191.4,0.05,6517.5,5431.240741000693,189651,10.0,en,True,1038,158,1,True,True,True,100.0,district_administration,angular_spa,True
obs-80b4ef6a49a6,crawl-master-20260809-190429,0.1.0,dom-74262775c6,https://gaya.nic.in,https://gaya.nic.in,2026-08-09T19:35:35.512804+00:00,homepage,True,200,4811.836159999984,True,True,TLSv1.3,49.0,2,0,2,0,0,88.0,True,9032.5,0.05,5774.2,4811.836159999984,186173,10.0,en,True,928,183,1,True,True,True,100.0,district_administration,angular_spa,True
obs-0cf95235e963,crawl-master-20260809-190429,0.1.0,dom-ce2c7f7feb,https://bhagalpur.nic.in,https://bhagalpur.nic.in,2026-08-09T19:35:42.956599+00:00,homepage,True,200,6410.35820199977,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,11935.0,0.05,7692.4,6410.35820199977,186175,10.0,en,True,991,206,1,True,True,True,100.0,district_administration,wordpress,True
obs-5229778bd297,crawl-master-20260809-190429,0.1.0,dom-d2a3751020,https://muzaffarpur.nic.in,https://muzaffarpur.nic.in,2026-08-09T19:35:49.190895+00:00,homepage,True,200,5118.685043000369,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,9743.2,0.05,6142.4,5118.685043000369,223982,10.0,en,True,1324,283,1,True,True,True,100.0,district_administration,angular_spa,True
obs-f6293476fdab,crawl-master-20260809-190429,0.1.0,dom-1ee65c5d2f,https://purnia.nic.in,https://purnia.nic.in,2026-08-09T19:35:49.951103+00:00,homepage,True,502,418.3110359999773,False,False,,,0,0,0,0,0,,False,753.0,0.01,502.0,418.3110359999773,0,84.9,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-1f6cde821b65,crawl-master-20260809-190429,0.1.0,dom-e1b4380762,https://darbhanga.nic.in,https://darbhanga.nic.in,2026-08-09T19:35:58.046018+00:00,homepage,True,200,6145.173134999823,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,11605.3,0.05,7374.2,6145.173134999823,231283,10.0,en,True,1360,270,1,True,True,True,100.0,district_administration,angular_spa,True
obs-3b49b259bc47,crawl-master-20260809-190429,0.1.0,dom-422d62e939,https://biharsharif.nic.in,https://biharsharif.nic.in,2026-08-09T19:35:59.097472+00:00,homepage,True,502,710.6304369999634,False,False,,,0,0,0,0,0,,False,1279.1,0.01,852.8,710.6304369999634,0,74.4,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-586c552f9029,crawl-master-20260809-190429,0.1.0,dom-317a3053b5,https://arrah.nic.in,https://arrah.nic.in,2026-08-09T19:35:59.862177+00:00,homepage,True,502,423.5112169999411,False,False,,,0,0,0,0,0,,False,762.3,0.01,508.2,423.5112169999411,0,84.8,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-101492ccd2d2,crawl-master-20260809-190429,0.1.0,dom-a2c676e39d,https://begusarai.nic.in,https://begusarai.nic.in,2026-08-09T19:36:07.890274+00:00,homepage,True,200,7030.977426999925,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,13021.0,0.05,8437.2,7030.977426999925,167470,10.0,en,True,913,184,1,True,True,True,100.0,district_administration,angular_spa,True
obs-c302e9915fc6,crawl-master-20260809-190429,0.1.0,dom-c3ccca556b,https://katihar.nic.in,https://katihar.nic.in,2026-08-09T19:36:14.190084+00:00,homepage,True,200,5286.8438479999895,True,True,TLSv1.3,49.0,2,0,0,0,2,98.0,False,9936.3,0.05,6344.2,5286.8438479999895,182027,10.0,en,True,1050,242,1,True,True,True,100.0,district_administration,angular_spa,True
obs-b9ae476c3cd6,crawl-master-20260809-190429,0.1.0,dom-bffc5ba46b,https://thiruvananthapuram.nic.in,https://thiruvananthapuram.nic.in,2026-08-09T19:36:14.994179+00:00,homepage,True,502,691.8796340005429,False,False,,,0,0,0,0,0,,False,1245.4,0.01,830.3,691.8796340005429,0,75.1,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-2e0e50f031e1,crawl-master-20260809-190429,0.1.0,dom-ea29eb3f6a,https://ernakulam.nic.in,https://ernakulam.nic.in,2026-08-09T19:36:22.620301+00:00,homepage,True,200,5745.9313440003825,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10773.5,0.05,6895.1,5745.9313440003825,218725,10.0,en,True,1077,195,1,True,False,False,0.0,district_administration,angular_spa,True
obs-1d32685a1288,crawl-master-20260809-190429,0.1.0,dom-280c729ac8,https://kozhikode.nic.in,https://kozhikode.nic.in,2026-08-09T19:36:30.317778+00:00,homepage,True,200,5800.942690000738,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10827.7,0.05,6961.1,5800.942690000738,200561,10.0,en,True,965,208,1,True,True,True,100.0,district_administration,angular_spa,True
obs-450458d591dc,crawl-master-20260809-190429,0.1.0,dom-9533a260ac,https://thrissur.nic.in,https://thrissur.nic.in,2026-08-09T19:36:39.378837+00:00,homepage,True,200,7147.80388500003,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,13295.6,0.05,8577.4,7147.80388500003,229015,10.0,en,True,1074,189,1,True,True,True,100.0,district_administration,angular_spa,True
obs-5d30600bbefa,crawl-master-20260809-190429,0.1.0,dom-e9a945cd53,https://kollam.nic.in,https://kollam.nic.in,2026-08-09T19:36:46.026453+00:00,homepage,True,200,4870.103805999861,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,9135.8,0.05,5844.1,4870.103805999861,205890,10.0,en,True,924,156,1,True,False,False,0.0,district_administration,angular_spa,True
obs-ce8928853a90,crawl-master-20260809-190429,0.1.0,dom-7714ea87cb,https://palakkad.nic.in,https://palakkad.nic.in,2026-08-09T19:36:52.613326+00:00,homepage,True,200,4742.7311530000225,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,8993.7,0.05,5691.3,4742.7311530000225,235286,10.0,en,True,1142,170,1,True,False,False,0.0,district_administration,angular_spa,True
obs-9ae98dd3bf79,crawl-master-20260809-190429,0.1.0,dom-38fd53420e,https://alappuzha.nic.in,https://alappuzha.nic.in,2026-08-09T19:36:58.973259+00:00,homepage,True,200,4447.655665000639,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,8371.0,0.05,5337.2,4447.655665000639,197246,10.0,en,True,913,191,1,True,True,True,100.0,district_administration,angular_spa,True
obs-88e4080d5c3b,crawl-master-20260809-190429,0.1.0,dom-85ea49c2b6,https://kannur.nic.in,https://kannur.nic.in,2026-08-09T19:37:03.829891+00:00,homepage,True,200,4134.311865999734,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,7894.6,0.05,4961.2,4134.311865999734,229881,10.0,en,True,1132,185,1,True,False,False,0.0,district_administration,angular_spa,True
obs-b8e2d0f86d3d,crawl-master-20260809-190429,0.1.0,dom-96ef9f1a6e,https://kottayam.nic.in,https://kottayam.nic.in,2026-08-09T19:37:13.190381+00:00,homepage,True,200,7463.646174999667,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,13851.8,0.05,8956.4,7463.646174999667,224520,10.0,en,True,1043,218,1,True,True,True,100.0,district_administration,angular_spa,True
obs-ada844db8e2f,crawl-master-20260809-190429,0.1.0,dom-59b59ace60,https://malappuram.nic.in,https://malappuram.nic.in,2026-08-09T19:37:19.641628+00:00,homepage,True,200,4652.631107000161,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,8848.7,0.05,5583.2,4652.631107000161,243573,10.0,en,True,1185,229,1,True,False,False,0.0,district_administration,angular_spa,True
obs-52148e54c4fa,crawl-master-20260809-190429,0.1.0,dom-455acd5c97,https://wayanad.nic.in,https://wayanad.gov.in/,2026-08-09T19:37:42.723588+00:00,homepage,True,200,21683.233987000676,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,39380.6,0.05,26019.9,21683.233987000676,189809,10.0,en,True,877,149,1,True,True,True,100.0,district_administration,angular_spa,True
obs-e61b9626dd81,crawl-master-20260809-190429,0.1.0,dom-855132ecf2,https://idukki.nic.in,https://idukki.nic.in,2026-08-09T19:37:50.407359+00:00,homepage,True,200,5720.395742000619,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10700.3,0.05,6864.5,5720.395742000619,209292,10.0,en,True,1009,181,1,True,True,True,100.0,district_administration,angular_spa,True
obs-3e26bedde520,crawl-master-20260809-190429,0.1.0,dom-2839c1fe90,https://kasaragod.nic.in,https://kasaragod.nic.in,2026-08-09T19:37:51.467766+00:00,homepage,True,502,1001.2051179992341,False,False,,,0,0,0,0,0,,False,1802.2,0.01,1201.4,1001.2051179992341,0,64.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-95db68110413,crawl-master-20260809-190429,0.1.0,dom-bd3fb394b5,https://kamrup.nic.in,https://kamrup.nic.in,2026-08-09T19:37:52.515101+00:00,homepage,True,502,684.250375999909,False,False,,,0,0,0,0,0,,False,1231.7,0.01,821.1,684.250375999909,0,75.4,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-b2dac5b7cd75,crawl-master-20260809-190429,0.1.0,dom-2c43a8daf0,https://kamrupmetro.nic.in,https://kamrupmetro.nic.in,2026-08-09T19:37:52.992937+00:00,homepage,True,502,417.17163100020116,False,False,,,0,0,0,0,0,,False,750.9,0.01,500.6,417.17163100020116,0,85.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-55b088ccbd6c,crawl-master-20260809-190429,0.1.0,dom-2bca06589d,https://dibrugarh.nic.in,https://dibrugarh.nic.in,2026-08-09T19:37:54.362178+00:00,homepage,True,502,692.3191129999395,False,False,,,0,0,0,0,0,,False,1246.2,0.01,830.8,692.3191129999395,0,75.1,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-930e60418b47,crawl-master-20260809-190429,0.1.0,dom-1193416185,https://silchar.nic.in,https://silchar.nic.in,2026-08-09T19:37:55.145947+00:00,homepage,True,502,724.5535699994434,False,False,,,0,0,0,0,0,,False,1304.2,0.01,869.5,724.5535699994434,0,73.9,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-918ecff0c4cf,crawl-master-20260809-190429,0.1.0,dom-17f5e7c368,https://jorhat.nic.in,https://jorhat.nic.in,2026-08-09T19:37:55.918383+00:00,homepage,True,502,716.0342309998668,False,False,,,0,0,0,0,0,,False,1288.9,0.01,859.2,716.0342309998668,0,74.2,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-08af8303faa9,crawl-master-20260809-190429,0.1.0,dom-b8d15590b5,https://nagaon.nic.in,https://nagaon.nic.in,2026-08-09T19:37:56.970204+00:00,homepage,True,502,712.603666999712,False,False,,,0,0,0,0,0,,False,1282.7,0.01,855.1,712.603666999712,0,74.3,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-6c37ff9bf941,crawl-master-20260809-190429,0.1.0,dom-7cec54628f,https://cachar.nic.in,https://cachar.nic.in,2026-08-09T19:37:57.704832+00:00,homepage,True,502,681.7694309993385,False,False,,,0,0,0,0,0,,False,1227.2,0.01,818.1,681.7694309993385,0,75.5,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-f77b25187f17,crawl-master-20260809-190429,0.1.0,dom-2372776963,https://tinsukia.nic.in,https://tinsukia.nic.in,2026-08-09T19:37:58.760621+00:00,homepage,True,502,998.7361559997225,False,False,,,0,0,0,0,0,,False,1797.7,0.01,1198.5,998.7361559997225,0,64.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-1b79d9c02fff,crawl-master-20260809-190429,0.1.0,dom-bb1e785278,https://sonitpur.nic.in,https://sonitpur.nic.in,2026-08-09T19:37:59.821311+00:00,homepage,True,502,716.1522180003885,False,False,,,0,0,0,0,0,,False,1289.1,0.01,859.4,716.1522180003885,0,74.2,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-61815b2cc1df,crawl-master-20260809-190429,0.1.0,dom-a0a3e2bcee,https://barpeta.nic.in,https://barpeta.nic.in,2026-08-09T19:38:00.882254+00:00,homepage,True,502,1007.5268239997968,False,False,,,0,0,0,0,0,,False,1813.5,0.01,1209.0,1007.5268239997968,0,63.7,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-21141601a917,crawl-master-20260809-190429,0.1.0,dom-c6f81c88a7,https://ludhiana.nic.in,https://ludhiana.nic.in,2026-08-09T19:38:09.149658+00:00,homepage,True,200,6956.674758999725,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,12962.4,0.05,8348.0,6956.674758999725,197421,10.0,en,True,1101,192,1,True,True,True,100.0,district_administration,wordpress,True
obs-9ed1d4c07c5e,crawl-master-20260809-190429,0.1.0,dom-a0f66679ca,https://amritsar.nic.in,https://amritsar.nic.in,2026-08-09T19:38:15.315437+00:00,homepage,True,200,4906.20773000046,True,True,TLSv1.3,64.0,0,0,0,0,0,100.0,False,9300.4,0.05,5887.4,4906.20773000046,202001,10.0,en,True,1173,227,1,True,False,False,0.0,district_administration,angular_spa,True
obs-12a2ed0537a9,crawl-master-20260809-190429,0.1.0,dom-413bef1901,https://jalandhar.nic.in,https://jalandhar.nic.in,2026-08-09T19:38:21.769497+00:00,homepage,True,200,5435.05224799992,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10246.3,0.05,6522.1,5435.05224799992,196015,10.0,en,True,1158,186,1,True,False,False,0.0,district_administration,angular_spa,True
obs-6cee61b76506,crawl-master-20260809-190429,0.1.0,dom-f21bf7390c,https://patiala.nic.in,https://patiala.nic.in,2026-08-09T19:38:28.758915+00:00,homepage,True,200,5238.024500000392,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,9783.2,0.05,6285.6,5238.024500000392,178619,10.0,en,True,887,137,1,True,False,False,0.0,district_administration,angular_spa,True
obs-5e2d52eb7b2e,crawl-master-20260809-190429,0.1.0,dom-18472f789f,https://bathinda.nic.in,https://bathinda.nic.in,2026-08-09T19:38:35.358026+00:00,homepage,True,200,5705.056177000188,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10591.9,0.05,6846.1,5705.056177000188,155050,10.0,en,True,807,147,1,True,False,False,0.0,district_administration,angular_spa,True
obs-18cd5b31302a,crawl-master-20260809-190429,0.1.0,dom-516106bcba,https://mohali.nic.in,https://mohali.nic.in,2026-08-09T19:38:36.397242+00:00,homepage,True,502,985.5703550001635,False,False,,,0,0,0,0,0,,False,1774.0,0.01,1182.7,985.5703550001635,0,64.5,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-be3183cbdea8,crawl-master-20260809-190429,0.1.0,dom-10f36de650,https://hoshiarpur.nic.in,https://hoshiarpur.nic.in,2026-08-09T19:38:44.005549+00:00,homepage,True,200,5657.899701999668,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10707.4,0.05,6789.5,5657.899701999668,220883,10.0,en,True,1308,240,1,True,True,True,100.0,district_administration,angular_spa,True
obs-b001d362d6d9,crawl-master-20260809-190429,0.1.0,dom-8cbe8ab693,https://gurdaspur.nic.in,https://gurdaspur.nic.in,2026-08-09T19:38:52.963808+00:00,homepage,True,200,6968.526065000333,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,12866.1,0.05,8362.2,6968.526065000333,170699,10.0,en,True,807,159,1,True,True,True,100.0,district_administration,angular_spa,True
obs-66ed27b490b0,crawl-master-20260809-190429,0.1.0,dom-8e81f4a708,https://pathankot.nic.in,https://pathankot.nic.in,2026-08-09T19:39:00.272128+00:00,homepage,True,200,5939.642949999325,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,11109.8,0.05,7127.6,5939.642949999325,193818,10.0,en,True,1046,174,1,True,True,True,100.0,district_administration,angular_spa,True
obs-e72260cc4e3e,crawl-master-20260809-190429,0.1.0,dom-6979b0c929,https://gurugram.nic.in,https://gurugram.nic.in,2026-08-09T19:39:01.342754+00:00,homepage,True,502,1014.4525670002622,False,False,,,0,0,0,0,0,,False,1826.0,0.01,1217.3,1014.4525670002622,0,63.5,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-e30986d2d393,crawl-master-20260809-190429,0.1.0,dom-04fb8dc08c,https://faridabad.nic.in,https://faridabad.nic.in,2026-08-09T19:39:07.830494+00:00,homepage,True,200,5613.544155000454,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,10522.0,0.05,6736.3,5613.544155000454,189893,10.0,en,True,1044,179,1,True,False,False,0.0,district_administration,angular_spa,True
obs-c2ef1804558a,crawl-master-20260809-190429,0.1.0,dom-b73f19e2c1,https://panipat.nic.in,https://panipat.nic.in,2026-08-09T19:39:08.622861+00:00,homepage,True,502,739.0831359998629,False,False,,,0,0,0,0,0,,False,1330.3,0.01,886.9,739.0831359998629,0,73.4,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-b886af8cdbcd,crawl-master-20260809-190429,0.1.0,dom-e4d0a41a03,https://ambala.nic.in,https://ambala.nic.in,2026-08-09T19:39:59.496109+00:00,homepage,True,504,40151.41605200006,False,False,,,0,0,0,0,0,,False,72272.5,0.01,48181.7,40151.41605200006,0,10.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-67ff2d0e768d,crawl-master-20260809-190429,0.1.0,dom-1d0dec7700,https://karnal.nic.in,https://karnal.nic.in,2026-08-09T19:40:00.242844+00:00,homepage,True,502,693.1338210006288,False,False,,,0,0,0,0,0,,False,1247.6,0.01,831.8,693.1338210006288,0,75.0,en,False,0,0,0,True,False,False,0.0,district_administration,angular_spa,True
obs-b0d99220e5e5,crawl-master-20260809-190429,0.1.0,dom-0d467b66c2,https://hisar.nic.in,https://hisar.gov.in/,2026-08-09T19:40:14.650405+00:00,homepage,True,200,13326.06794899948,True,True,TLSv1.3,49.0,0,0,0,0,0,100.0,False,24652.1,0.05,15991.3,13326.06794899948,287286,10.0,en,True,1663,283,1,True,True,True,100.0,district_administration,angular_spa,True
